Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
1503,Rectangle,42.49532261165024,164.29643968932635,10.0,10.0,-141.16439767522678,#000000,#80FF00,True
1502,Rectangle,52.055549412625965,170.77251684002363,10.0,10.0,-154.1426934253821,#000000,#80FF00,True
1501,Rectangle,63.50016827273686,175.8640321450439,10.0,10.0,-173.0416096660444,#000000,#80FF00,True
1500,Rectangle,75.13331930072451,175.62272161211467,10.0,10.0,177.88053326641887,#000000,#80FF00,True
1499,Rectangle,86.76480999013864,173.7680881792511,10.0,10.0,164.22143891940416,#000000,#80FF00,True
1498,Rectangle,97.2184657494268,170.4311191773861,10.0,10.0,162.0350444891851,#000000,#80FF00,True
1497,Rectangle,107.62544251928767,166.11521259693427,10.0,10.0,157.18920625702702,#000000,#80FF00,True
1496,Rectangle,117.76576985153946,161.70554766419605,10.0,10.0,152.10761770924455,#000000,#80FF00,True
1494,Rectangle,137.03069530043547,148.3549946051288,10.0,10.0,137.35175262626453,#000000,#80FF00,True
57,Triangle,103.82724980941816,115.1274111007707,10.0,10.0,-112.0,#000000,#80FF00,True
1475,Rectangle,164.6761579363265,127.56762913782416,5.0,10.0,67.0,#000000,#80FF00,True
1474,Rectangle,167.6506416393355,117.77354239690578,5.0,10.0,-5.0,#000000,#80FF00,True
1473,Rectangle,158.9105260415397,116.88271352379365,5.0,10.0,69.0,#000000,#80FF00,True
1472,Rectangle,149.3015817794477,122.00353712103913,5.0,10.0,65.0,#000000,#80FF00,True
1471,Rectangle,138.6151048050707,125.44179493018669,5.0,10.0,83.0,#000000,#80FF00,True
1470,Rectangle,126.5347395296879,131.76075522807912,5.0,10.0,79.0,#000000,#80FF00,True
55,Triangle,123.66303598275294,122.28231478123996,10.0,10.0,-112.0,#000000,#80FF00,True
1469,Rectangle,84.45918000912815,114.83209128486692,5.0,10.0,-27.0,#000000,#80FF00,True
1468,Rectangle,87.06110483767185,126.44782712658139,5.0,10.0,-23.0,#000000,#80FF00,True
1467,Rectangle,92.64565698350509,118.54912675421588,10.0,10.0,-18.0,#000000,#80FF00,True
1466,Rectangle,47.29680210737263,151.46477390786436,5.0,5.0,-40.0,#000000,#80FF00,True
1465,Rectangle,53.894540065466515,143.7609242507765,5.0,10.0,55.0,#000000,#80FF00,True
1464,Rectangle,77.68356706929706,127.77767173257791,5.0,10.0,61.0,#000000,#80FF00,True
1463,Rectangle,65.41735002044686,130.83522705298003,5.0,5.0,-28.0,#000000,#80FF00,True
54,Triangle,53.99646489401027,137.44196395288395,10.0,10.0,98.0,#000000,#80FF00,True
1462,Rectangle,50.270430482851566,134.93296501107386,5.0,10.0,-37.0,#000000,#80FF00,True
1461,Rectangle,56.2176872338091,128.6140047131811,5.0,10.0,-85.0,#000000,#80FF00,True
1459,Rectangle,41.17269252475779,140.88022176203162,10.0,10.0,46.0,#000000,#80FF00,True
53,Triangle,32.9022886054571,148.7789221343969,10.0,10.0,142.0,#000000,#80FF00,True
1457,Rectangle,117.11450599709497,123.68633718012006,5.0,10.0,-13.0,#000000,#80FF00,True
1455,Rectangle,106.45293918947664,126.68181217123276,10.0,10.0,-9.766918723640032,#000000,#80FF00,True
1454,Rectangle,95.3222149174814,128.9770815735552,10.0,10.0,-16.736011214119422,#000000,#80FF00,True
1453,Rectangle,77.93513319701896,136.3227758190592,10.0,10.0,-19.802513953935453,#000000,#80FF00,True
1451,Rectangle,66.3515384462259,136.62305696058831,10.0,10.0,-11.450249068656138,#000000,#80FF00,True
1447,Rectangle,156.5432629928647,126.11066602807114,10.0,5.0,-25.21792214764552,#000000,#80FF00,True
1446,Rectangle,146.25649769096242,131.09155188965485,10.0,5.0,-26.7897669800243,#000000,#80FF00,True
1445,Rectangle,135.19344707917628,133.87474447997408,10.0,5.0,-6.975655172812262,#000000,#80FF00,True
1444,Rectangle,112.89710624534217,137.160719107442,10.0,5.0,-7.094730491590144,#000000,#80FF00,True
1443,Rectangle,101.51793321059142,138.50491795397113,10.0,5.0,-12.713632163272777,#000000,#80FF00,True
1442,Rectangle,90.82027498962032,142.42698160699456,10.0,5.0,-19.93955767329607,#000000,#80FF00,True
1441,Rectangle,80.33420172706633,146.8295207413487,10.0,5.0,-15.780753309515509,#000000,#80FF00,True
1440,Rectangle,69.04811804775585,148.0566854485221,10.0,5.0,-4.213972985070658,#000000,#80FF00,True
1439,Rectangle,57.67320078226072,150.44533831739454,10.0,5.0,-16.764519944303153,#000000,#80FF00,True
1438,Rectangle,47.869169891800595,156.37045923059497,10.0,5.0,-34.98920093610019,#000000,#80FF00,True
1437,Rectangle,36.87751380693595,159.91808645118772,10.0,5.0,-44.91905526466504,#000000,#80FF00,True
